label,message
ham,Sounds like a plan! Cardiff is still here and still cold! I'm sitting on the radiator!
ham,Prakesh is there know.
ham,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts
ham,"Brainless Baby Doll..:-D;-), vehicle sariyag drive madoke barolla.."
ham,"I hope your alright babe? I worry that you might have felt a bit desparate when you learned the job was a fake ? I am here waiting when you come back, my love"
ham,Also fuck you and your family for going to rhode island or wherever the fuck and leaving me all alone the week I have a new bong &gt;:(
ham,Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?
ham,No my mum went 2 dentist.
ham,"Easy mate, * guess the quick drink was bit ambitious."
ham,I can't make it tonight
ham,That's the way you should stay oh.
ham,Babe ? I lost you ... Will you try rebooting ?
ham,"No my blankets are sufficient, thx"
ham,Cps is causing the outages to conserve energy.
ham,K..give back my thanks.
ham,How's ur paper?
ham,"\SYMPTOMS\"" when U are in love: \""1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your"""
ham,Alright. I'm out--have a good night!
ham,"sorry brah, just finished the last of my exams, what up"
ham,"Hi, can i please get a  &lt;#&gt;  dollar loan from you. I.ll pay you back by mid february. Pls."
ham,"I got another job! The one at the hospital doing data analysis or something, starts on monday! Not sure when my thesis will got finished"
ham,"Piggy, r u awake? I bet u're still sleeping. I'm going 4 lunch now..."
ham,I surely dont forgot to come:)i will always be in touch in with you:-)
ham,Dear reached railway. What happen to you
ham,COME BACK TO TAMPA FFFFUUUUUUU
ham,Yup
ham,Wot about on wed nite I am 3 then but only til 9!
ham,Well keep in mind I've only got enough gas for one more round trip barring a sudden influx of cash
ham,I not busy juz dun wan 2 go so early.. Hee.. 
ham,Just finished. Missing you plenty
ham,"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up."
ham,Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow
ham,Do you mind if I ask what happened? You dont have to say if it is uncomfortable.
ham,Great escape. I fancy the bridge but needs her lager. See you tomo 
ham,How many licks does it take to get to the center of a tootsie pop?
ham,Cold. Dont be sad dear
ham,We still on for tonight?
ham,"Aight, see you in a bit"
ham,Hurry home u big butt. Hang up on your last caller if u have to. Food is done and I'm starving. Don't ask what I cooked.
ham,"Also north carolina and texas atm, you would just go to the gre site and pay for the test results to be sent."
ham,Are you planning to come chennai?
ham,"Good morning, my Love ... I go to sleep now and wish you a great day full of feeling better and opportunity ... You are my last thought babe, I LOVE YOU *kiss*"
ham,Cause I'm not freaky lol
ham,She's good. How are you. Where r u working now
ham,I know you are. Can you pls open the back?
ham,Otherwise had part time job na-tuition..
ham,Everybody had fun this evening. Miss you.
ham,Ya that one is slow as poo
ham,I dunno until when... Lets go learn pilates...
ham,U 2.
ham,Still otside le..u come 2morrow maga..
ham,I am in tirupur.  call you da.
ham,Realy sorry-i don't recognise this number and am now confused :) who r u please?! 
ham,Don't forget who owns you and who's private property you are ... And be my good boy always .. *passionate kiss*
ham,"Aight, I'll hit you up when I get some cash"
ham,"Uh, heads up we don't have THAT much left"
ham,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL"
ham,Honestly i've just made a lovely cup of tea and promptly dropped my keys in it and then burnt my fingers getting them out!
ham,I told that am coming on wednesday.
ham,ok....take care.umma to you too...
ham,You are right. Meanwhile how's project twins comin up
ham,Were somewhere on Fredericksburg
ham,Come to mahal bus stop.. &lt;DECIMAL&gt;
ham,"Good afternoon, my love ! Any job prospects ? Are you missing me ? What do you do ? Are you being lazy and bleak, hmmm ? Or happy and filled with my love ?"
ham,How are you. Just checking up on you
ham,"Machan you go to gym tomorrow,  i wil come late goodnight."
ham,Miles and smiles r made frm same letters but do u know d difference..? smile on ur face keeps me happy even though I am miles away from u.. :-)keep smiling.. Good nyt
ham,Dear umma she called me now :-)
ham,Then ur sis how?
ham,U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?
ham,Hi this is yijue... It's regarding the 3230 textbook it's intro to algorithms second edition... I'm selling it for $50...
ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da."
ham,"Good morning, my boytoy! How's those yummy lips ? Where's my sexy buns now ? What do you do ? Do you think of me ? Do you crave me ? Do you need me ?"
ham,No. I dont want to hear anything
ham,"Cant believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! Have a beautiful morning. See you in the library later."
ham,"Babe, I'm answering you, can't you see me ? Maybe you'd better reboot YM ... I got the photo ... It's great !"
ham,"My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar"
ham,Compliments to you. Was away from the system. How your side.
ham,I wud never mind if u dont miss me or if u dont need me.. But u wil really hurt me wen u need me &amp; u dont tell me......... Take care:-)
ham,I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...
ham,"Think i might have to give it a miss. Am teaching til twelve, then have lecture at two. Damn this working thing."
ham,I'm home. Ard wat time will u reach?
ham,Oh oh... Wasted... Den muz chiong on sat n sun liao...
ham,Hey they r not watching movie tonight so i'll prob b home early...
ham,Yes i will be there. Glad you made it.
ham,Yup Ã_ not comin :-(
ham,* Am on my way
ham,Dear good morning how you feeling dear
ham,"I've not called you in a while. This is hoping it was l8r malaria and that you know that we miss you guys. I miss Bani big, so pls give her my love especially. Have a great day."
ham,*deep sigh* ... I miss you :-( ... I am really surprised you haven't gone to the net cafe yet to get to me ... Don't you miss me?
ham,ÃÃ all write or wat..
ham,Eek that's a lot of time especially since American Pie is like 8 minutes long. I can't stop singing it.
ham,Yetunde i'm in class can you not run water on it to make it ok. Pls now.
ham,"Yeah, give me a call if you've got a minute"
ham,Ok i am on the way to railway
ham,Its a valentine game. . . send dis msg to all ur friends. . If 5 answers r d same then someone really loves u. . Ques- which colour suits me the best?
ham,That depends. How would you like to be treated? :)
ham,I sent your maga that money yesterday oh.
ham,"Sorry, I'll call later"
ham,All these nice new shirts and the only thing I can wear them to is nudist themed ;_; you in mu?
ham,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts
ham,To day class is there are no class.
ham,So that takes away some money worries
ham,And stop being an old man. You get to build snowman snow angels and snowball fights.
ham,"Jolly good! By the way,  will give u tickets for sat eve 7.30. Speak before then x"
ham,I have lost 10 kilos as of today!
ham,What's up. Do you want me to come online?
ham,Y dun cut too short leh. U dun like ah? She failed. She's quite sad.
ham,Big brotherÂÃÃ·s really scraped the barrel with this shower of social misfits
ham,No * am working on the ringing u thing but have whole houseful of screaming brats so * am pulling my hair out! Loving u
ham,Text her. If she doesnt reply let me know so i can have her log in
ham,"I'm back &amp; we're packing the car now, I'll let you know if there's room"
ham,Call me when you get the chance plz &lt;3
ham,"I think we're going to finn's now, come"
ham,"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour"
ham,You still at the game?
ham,V skint too but fancied few bevies.waz gona go meet &othrs in spoon but jst bin watchng planet earth&sofa is v comfey; If i dont make it hav gd night
ham,"Sez, hows u & de arab boy? Hope u r all good give my love 2 evry1 love ya eshxxxxxxxxxxx"
ham,Jus finish bathing...
ham,Yes:)from last week itself i'm taking live call.
ham,How come guoyang go n tell her? Then u told her?
ham,"The gas station is like a block away from my house, you'll drive right by it since armenia ends at swann and you have to take howard"
ham,Boy; I love u Grl: Hogolo Boy: gold chain kodstini Grl: Agalla Boy: necklace madstini Grl: agalla Boy: Hogli 1 mutai eerulli kodthini! Grl: I love U kano;-)
ham,"Sorry, I'll call you  later. I am in meeting sir."
ham,"Oops - am at my mum's in somerset... Bit far! Back tomo, see you soon x"
ham,WOT U WANNA DO THEN MISSY?
ham,U wan 2 haf lunch i'm in da canteen now.
ham,Man this bus is so so so slow. I think you're gonna get there before me
ham,"Dear relieved of westonzoyland, all going to plan this end too!"
ham,"Wait, do you know if wesleys in town? I bet she does hella drugs!"
ham,"No! But we found a diff farm shop to buy some cheese. On way back now, can i call in?"
ham,The message sent is askin for  &lt;#&gt; dollars. Shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?
ham,"Alright omw, gotta change my order to a half8th"
ham,"Yup, leaving right now, be back soon"
ham,Not thought bout it... || Drink in tap & spile at seven. || Is that pub on gas st off broad st by canal. || Ok?
ham,"I'm outside islands, head towards hard rock and you'll run into me"
ham,Let me know how to contact you. I've you settled in a room. Lets know you are ok.
ham,"Just sent you an email ÂÃÃ to an address with incomm in it, is that right?"
ham,You only hate me. You can call any but you didnt accept even a single call of mine. Or even you messaged
ham,"Haha I heard that, text me when you're around"
ham,Where u been hiding stranger?
ham,Allo! We have braved the buses and taken on the trains and triumphed. I mean weÂÃÃ·re in bÂÃÃ·ham. Have a jolly good rest of week
ham,", how's things? Just a quick question."
ham,Wot u up 2 u weirdo?
ham,I love u 2 babe! R u sure everything is alrite. Is he being an idiot? Txt bak girlie
ham,Have you laid your airtel line to rest?
ham,Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow
ham,Yep. I do like the pink furniture tho.
ham,"Alright, I'll head out in a few minutes, text me where to meet you"
ham,Yup. Wun believe wat? U really neva c e msg i sent shuhui?
ham,If you are not coughing then its nothing
ham,"Ok. Can be later showing around 8-8:30 if you want + cld have drink before. Wld prefer not to spend money on nosh if you don't mind, as doing that nxt wk."
ham,LMAO where's your fish memory when I need it?
ham,"If you can make it any time tonight or whenever you can it's cool, just text me whenever you're around"
ham,Ok... Then r we meeting later?
ham,Reverse is cheating. That is not mathematics.
ham,That one week leave i put know that time. Why.
